name,state,lat,lng,sector_label
Chaminade University of Honolulu,Hawaii,21.28995,-157.807851,Private
Champion Christian College,Arkansas,34.499589,-93.065945,Private
Champlain College,Vermont,44.473287,-73.202746,Private
Chapman University,California,33.79302,-117.852518,Private
Charles R Drew University of Medicine and Science,California,33.925658,-118.242791,Private
Charleston School of Law,South Carolina,32.790288,-79.938357,For-Profit
Charleston Southern University,South Carolina,32.983047,-80.072587,Private
Charlotte Christian College and Theological Seminary,North Carolina,35.159664,-80.737194,Private
Charter College,Washington,45.617798,-122.494766,For-Profit
Charter Oak State College,Connecticut,41.688246,-72.767972,Public
Chatham University,Pennsylvania,40.448432,-79.926083,Private
Chestnut Hill College,Pennsylvania,40.08678,-75.228742,Private
Cheyney University of Pennsylvania,Pennsylvania,39.932274,-75.529262,Public
Chicago School of Professional Psychology at Dallas,Texas,32.979753,-96.75721,Private
Chicago State University,Illinois,41.718446,-87.609384,Public
Chicago Theological Seminary,Illinois,41.785701,-87.591178,Private
Chipola College,Florida,30.789228,-85.23139,Public
Chowan University,North Carolina,36.436258,-77.099141,Private
Christ Mission College,Texas,29.543412,-98.70699,Private
Christ the King Seminary,New York,42.77089,-78.660311,Private
Christian Brothers University,Tennessee,35.127437,-89.983241,Private
Christian Life College,Illinois,42.074096,-87.930934,Private
Christian Theological Seminary,Indiana,39.832673,-86.178551,Private
Christie's Education,New York,40.758871,-73.980819,For-Profit
Christopher Newport University,Virginia,37.062495,-76.494364,Public
Church Divinity School of the Pacific,California,37.876184,-122.261122,Private
Cincinnati Christian University,Ohio,39.114169,-84.55408,Private
Cincinnati College of Mortuary Science,Ohio,39.206578,-84.505604,Private
Citadel Military College of South Carolina,South Carolina,32.797183,-79.958775,Public
City College-Fort Lauderdale,Florida,26.187467,-80.1705,Private
City College-Gainesville,Florida,29.654852,-82.417302,Private
City College-Miami,Florida,25.683673,-80.316377,Private
City University of Seattle,Washington,47.617381,-122.344594,Private
City Vision University,Missouri,39.101164,-94.569475,Private
Claflin University,South Carolina,33.498444,-80.854319,Private
Claremont Graduate University,California,34.103585,-117.713703,Private
Claremont Lincoln University,California,34.094143,-117.717974,Private
Claremont McKenna College,California,34.102154,-117.711188,Private
Claremont School of Theology,California,34.107602,-117.715256,Private
Clarion University of Pennsylvania,Pennsylvania,41.207805,-79.377501,Public
Clark Atlanta University,Georgia,33.747628,-84.412584,Private
Clark College,Washington,45.636133,-122.651257,Public
Clark State Community College,Ohio,39.896411,-83.799788,Public
Clark University,Massachusetts,42.249987,-71.823356,Private
Clarke University,Iowa,42.509475,-90.690487,Private
Clarks Summit University,Pennsylvania,41.495062,-75.685472,Private
Clarkson College,Nebraska,41.259165,-95.974847,Private
Clarkson University,New York,44.662716,-74.999359,Private
Clayton  State University,Georgia,33.594079,-84.328174,Public
Clear Creek Baptist Bible College,Kentucky,36.725236,-83.727702,Private
Cleary University,Michigan,42.586638,-83.879987,Private
Clemson University,South Carolina,34.679381,-82.835114,Public
Cleveland Institute of Art,Ohio,41.510435,-81.602416,Private
Cleveland Institute of Music,Ohio,41.512444,-81.608878,Private
Cleveland State University,Ohio,41.502281,-81.674355,Public
Cleveland University-Kansas City,Kansas,38.932019,-94.679076,Private
Clinton College,South Carolina,34.913721,-81.043469,Private
Clover Park Technical College,Washington,47.176084,-122.497873,Public
Coastal Carolina University,South Carolina,33.794995,-79.011767,Public
Coe College,Iowa,41.988263,-91.658192,Private
Cogswell College,California,37.414049,-121.94087,For-Profit
Coker University,South Carolina,34.37696,-80.070416,Private
Colby College,Maine,44.564211,-69.66337,Private
Colby-Sawyer College,New Hampshire,43.411663,-71.975805,Private
Colegio Universitario de San Juan,Puerto Rico,18.428528,-66.066529,Public
Colgate Rochester Crozer Divinity School,New York,43.159775,-77.584292,Private
Colgate University,New York,42.819475,-75.536346,Private
College for Creative Studies,Michigan,42.361839,-83.062352,Private
College of Biblical Studies,Texas,29.71675,-95.506499,Private
College of Biblical Studies-Houston,Texas,29.716676,-95.506559,Private
College of Business and Technology-Miami Campus,Florida,25.76859,-80.337421,For-Profit
College of Business and Technology-Miami Gardens,Florida,25.924627,-80.284556,For-Profit
College of Central Florida,Florida,29.166079,-82.175692,Public
College of Charleston,South Carolina,32.784225,-79.939794,Public
College of Coastal Georgia,Georgia,31.182745,-81.485973,Public
College of Menominee Nation,Wisconsin,44.859044,-88.625628,Private
College of Mount Saint Vincent,New York,40.913657,-73.908886999999993,Private
College of Our Lady of the Elms,Massachusetts,42.141781,-72.60154,Private
College of Saint Benedict,Minnesota,45.561792,-94.319888,Private
College of Saint Elizabeth,New Jersey,40.78182,-74.438221,Private
College of Saint Mary,Nebraska,41.240028,-96.021425,Private
College of Southern Idaho,Idaho,42.579837,-114.473901,Public
College of Southern Nevada,Nevada,36.158114,-115.233099,Public
College of St Joseph,Vermont,43.600507,-73.000848,Private
College of Staten Island CUNY,New York,40.601831,-74.14849,Public
College of the Atlantic,Maine,44.395258,-68.221517,Private
College of the Holy Cross,Massachusetts,42.23752,-71.808214,Private
College of the Marshall Islands,Marshall Islands,7.102688,171.378129,Public
College of the Ozarks,Missouri,36.616019,-93.238174,Private
College Unbound,Rhode Island,41.80644,-71.412848,Private
CollegeAmerica-Colorado Springs,Colorado,38.862312,-104.758069,Private
CollegeAmerica-Fort Collins,Colorado,40.523124,-105.080277,Private
CollegeAmerica-Phoenix,Arizona,33.574685,-112.117971,Private
Collin County Community College District,Texas,33.16241,-96.63894,Public
Colorado Christian University,Colorado,39.71388,-105.09456,Private
Colorado College,Colorado,38.84886,-104.822697,Private
Colorado Mesa University,Colorado,39.080643,-108.553275,Public
Colorado Mountain College,Colorado,39.54636,-107.324441,Public
Colorado School of Mines,Colorado,39.751443,-105.223364,Public
Colorado School of Traditional Chinese Medicine,Colorado,39.739437,-104.960118,For-Profit
Colorado State University-Fort Collins,Colorado,40.574805,-105.080732,Public
Colorado State University-Global Campus,Colorado,39.724849,-104.786742,Public
Colorado State University-Pueblo,Colorado,38.30859,-104.579033,Public
Colorado Technical University-Colorado Springs,Colorado,38.894265,-104.833928,For-Profit
Columbia Basin College,Washington,46.25216,-119.12103,Public
Columbia Central University-Caguas,Puerto Rico,18.22329,-66.022543,For-Profit
Columbia Central University-Yauco,Puerto Rico,18.034518,-66.849099,For-Profit
Columbia College,Missouri,38.957388,-92.326354,Private
Columbia College,South Carolina,34.045581,-81.029967,Private
Columbia College Chicago,Illinois,41.874261,-87.624667,Private
Columbia College Hollywood,California,34.17972,-118.538793,Private
Columbia College of Nursing,Wisconsin,43.097318,-87.918283,Private
Columbia International University,South Carolina,34.07551,-81.07443,Private
Columbia Southern University,Alabama,30.329288,-87.653162,For-Profit
Columbia Theological Seminary,Georgia,33.764292,-84.281695,Private
Columbia University in the City of New York,New York,40.808286,-73.961885,Private
Columbus College of Art and Design,Ohio,39.966074,-82.989479,Private
Columbus State University,Georgia,32.50096,-84.94106,Public
Community College of Denver,Colorado,39.741413,-105.001044,Public
Compass College of Cinematic Arts,Michigan,42.961875,-85.667065,Private
Conception Seminary College,Missouri,40.24044,-94.682831,Private
Concord University,West Virginia,37.423723,-81.006696,Public
Concorde Career College-Kansas City,Missouri,39.06799,-94.589819,For-Profit
Concordia College at Moorhead,Minnesota,46.862482,-96.76749,Private
Concordia College-New York,New York,40.943382,-73.82202,Private
Concordia Seminary,Missouri,38.637181,-90.311324,Private
Concordia Theological Seminary,Indiana,41.139321,-85.10994,Private
Concordia University Texas,Texas,30.420232,-97.835703,Private
Concordia University-Ann Arbor,Michigan,42.273157,-83.68268,Private
Concordia University-Chicago,Illinois,41.898696,-87.809482,Private
Concordia University-Irvine,California,33.653665,-117.812305,Private
Concordia University-Nebraska,Nebraska,40.914853,-97.089054,Private
Concordia University-Portland,Oregon,45.570197,-122.636941,Private
Concordia University-Saint Paul,Minnesota,44.949759,-93.154861,Private
Concordia University-Wisconsin,Wisconsin,43.253387,-87.91552,Private
Congregation Talmidei Mesivta Tiferes Shmiel Aleksander,New York,40.624233,-73.994778,Private
Connecticut College,Connecticut,41.379833,-72.107321,Private
Conservatory of Music of Puerto Rico,Puerto Rico,18.454016,-66.078811,Public
Converse College,South Carolina,34.955534,-81.917881,Private
Conway School of Landscape Design,Massachusetts,42.313857,-72.64875,Private
Cooper Union for the Advancement of Science and Art,New York,40.728148,-73.991609,Private
Coppin State University,Maryland,39.311258,-76.658687,Public
Corban University,Oregon,44.882399,-122.961129,Private
Cornell College,Iowa,41.924554,-91.423741,Private
Cornell University,New York,42.4472,-76.483084,Private
Cornerstone University,Michigan,42.979966,-85.595328,Private
Cornish College of the Arts,Washington,47.618174,-122.336238,Private
Cottey College,Missouri,37.836127,-94.371311,Private
Covenant College,Georgia,34.965161,-85.375066,Private
Covenant Theological Seminary,Missouri,38.643066,-90.451323,Private
Cox College,Missouri,37.225116,-93.290233,Private
Cranbrook Academy of Art,Michigan,42.568904,-83.250681,Private
Creighton University,Nebraska,41.265361,-95.947811,Private
Criswell College,Texas,32.793513,-96.77669,Private
Crowley's Ridge College,Arkansas,36.064845,-90.584395,Private
Crown College,Minnesota,44.885393,-93.743019,Private
Culinary Institute of America,New York,41.745806,-73.933231,Private
Culver-Stockton College,Missouri,40.128993,-91.529374,Private
Cumberland University,Tennessee,36.204514,-86.298782,Private
CUNY Bernard M Baruch College,New York,40.740238,-73.983417,Public
CUNY Brooklyn College,New York,40.631517,-73.949898,Public
CUNY City College,New York,40.819846,-73.948542,Public
CUNY Graduate School and University Center,New York,40.748612,-73.983822,Public
CUNY Hunter College,New York,40.768669,-73.964795,Public
CUNY John Jay College of Criminal Justice,New York,40.770351,-73.98841,Public
CUNY Lehman College,New York,40.872962,-73.895379,Public
CUNY Medgar Evers College,New York,40.666256,-73.957076,Public
CUNY New York City College of Technology,New York,40.695483,-73.987856,Public
CUNY Queens College,New York,40.735182,-73.816098,Public
CUNY School of Law,New York,40.747797,-73.943621,Public
CUNY York College,New York,40.701576,-73.796313,Public
Curry College,Massachusetts,42.238061,-71.116539,Private
Curtis Institute of Music,Pennsylvania,39.948857,-75.170727,Private
Cypress College,California,33.82833,-118.025143,Public
D'Youville College,New York,42.902636,-78.890868,Private
Daemen College,New York,42.965605,-78.788111,Private
Dakota State University,South Dakota,44.013014,-97.113358,Public
Dakota Wesleyan University,South Dakota,43.697432,-98.031188,Private
Dallas Baptist University,Texas,32.710017,-96.947006,Private
Dallas Christian College,Texas,32.913692,-96.887117,Private
Dallas Nursing Institute,Texas,32.979753,-96.75721,Private
Dallas Theological Seminary,Texas,32.795361,-96.780497,Private
Dalton State College,Georgia,34.774221,-85.002775,Public
Daniel Morgan Graduate School of National Security,District of Columbia,38.90343,-77.037434,Private
Daoist Traditions College of Chinese Medical Arts,North Carolina,35.606831,-82.568537,For-Profit
Dartmouth College,New Hampshire,43.704115,-72.289949,Private
Davenport University,Michigan,42.850013,-85.533519,Private
Davidson College,North Carolina,35.499767,-80.843979,Private
Davis & Elkins College,West Virginia,38.931232,-79.846022,Private
Davis College,New York,42.10601,-75.967044,Private
Daytona College,Florida,29.270088,-81.080155,For-Profit
Daytona State College,Florida,29.203275,-81.049685,Public
Dean College,Massachusetts,42.085634,-71.397813,Private
Defiance College,Ohio,41.296842,-84.357075,Private
Delaware State University,Delaware,39.187173,-75.54053,Public
Delaware Technical Community College-Terry,Delaware,39.198371,-75.56012,Public
Delaware Valley University,Pennsylvania,40.298659,-75.158452,Private
Dell'Arte International School of Physical Theatre,California,40.880924,-123.988808,Private
Delta State University,Mississippi,33.744745,-90.735365,Public
Denison University,Ohio,40.071505,-82.523272,Private
Denver College of Nursing,Colorado,39.75303,-104.994725,For-Profit
Denver Seminary,Colorado,39.600595,-105.022363,Private
DePaul University,Illinois,41.877618,-87.62724,Private
DePauw University,Indiana,39.640904,-86.860363,Private
Des Moines University-Osteopathic Medical Center,Iowa,41.583325,-93.661686,Private
DeSales University,Pennsylvania,40.539091,-75.375608,Private
Design Institute of San Diego,California,32.880926,-117.167374,For-Profit
DeVry College of New York,New York,40.747747,-73.983492,For-Profit
DeVry University-Arizona,Arizona,33.565758,-112.104601,For-Profit
DeVry University-California,California,34.068481,-117.5876,For-Profit
DeVry University-Colorado,Colorado,39.91934,-105.008901,For-Profit
DeVry University-Florida,Florida,25.987643,-80.339842,For-Profit
DeVry University-Georgia,Georgia,33.775112,-84.297316,For-Profit
DeVry University-Illinois,Illinois,41.94219,-87.69146,For-Profit
DeVry University-Indiana,Indiana,41.464405,-87.326866,For-Profit
DeVry University-Missouri,Missouri,38.939506,-94.575014,For-Profit
DeVry University-Nevada,Nevada,36.020266,-115.096601,For-Profit
